generator,psse_bus,psse_bus_name,bus,station,carrier,p_nom,in_service,lat,lon,cell_lat,cell_lon,cell
38071-1,38071,W_CROCANE,3801,MIDLETON,wind,1.7,True,51.9376618,-8.1872013,51.900000000000006,-8.200000000000001,+051.90_-0008.20
38072-1,38072,PV_TEAD MORE,3801,MIDLETON,solar,3.95,True,51.9376618,-8.1872013,51.900000000000006,-8.200000000000001,+051.90_-0008.20
38073-1,38073,PV_BALLYDUFF,3801,MIDLETON,solar,7.0,True,51.9376618,-8.1872013,51.900000000000006,-8.200000000000001,+051.90_-0008.20
38074-1,38074,PV_LURRIG SO,3801,MIDLETON,solar,3.6,True,51.9376618,-8.1872013,51.900000000000006,-8.200000000000001,+051.90_-0008.20
38074-2,38074,PV_LURRIG SO,3801,MIDLETON,solar,0.34,True,51.9376618,-8.1872013,51.900000000000006,-8.200000000000001,+051.90_-0008.20
38243-1,38243,B_ARDAGH SOU,3821,MEATH HILL,unknown,60.0,False,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
38244-1,38244,BAILIEBORO,3821,MEATH HILL,unknown,1.0,False,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
38271-1,38271,W_GARTNANE,3821,MEATH HILL,wind,10.5,True,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
38272-2,38272,W_GARTNANE,3821,MEATH HILL,wind,4.5,True,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
38273-1,38273,W_MULLANAN,3821,MEATH HILL,wind,7.5,True,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
38274-1,38274,BIO_BAILLE F,3821,MEATH HILL,unknown,3.9,False,53.8911239,-6.7310796,53.900000000000006,-6.7,+053.90_-0006.70
38870-1,38870,W_BAWNMORE,3881,MACROOM,wind,24.0,True,51.8957884,-8.8921962,51.900000000000006,-8.9,+051.90_-0008.90
38872-1,38872,PV_KNOCKGLAS,3881,MACROOM,solar,4.0,True,51.8957884,-8.8921962,51.900000000000006,-8.9,+051.90_-0008.90
38873-1,38873,PV_BERRINGS,3881,MACROOM,solar,13.8,True,51.8957884,-8.8921962,51.900000000000006,-8.9,+051.90_-0008.90
39472-SC,39472,MNYPG2-P,3954,MNYPG2,unknown,0.0,False,52.6103965,-9.4216875,52.6,-9.4,+052.60_-0009.40
39474-4,39474,W_MONEYPOINT,3941,MONEYPOINT,wind,17.25,True,52.6103965,-9.4216875,52.6,-9.4,+052.60_-0009.40
39475-1,39475,W_SKERD ROCK,39420,,wind,450.0,True,,,,,
40014-1,40014,PV_TULLYNALL,4001,MULLINGAR,solar,4.0,True,53.5383686,-7.3716668,53.5,-7.4,+053.50_-0007.40
40071-1,40071,PV_LISS,4001,MULLINGAR,solar,4.0,True,53.5383686,-7.3716668,53.5,-7.4,+053.50_-0007.40
40072-1,40072,PV_MARLINSTO,4001,MULLINGAR,solar,4.0,True,53.5383686,-7.3716668,53.5,-7.4,+053.50_-0007.40
40073-1,40073,PV_SLANMORE,4001,MULLINGAR,solar,16.85,True,53.5383686,-7.3716668,53.5,-7.4,+053.50_-0007.40
40075-1,40075,PV_CURRAGHMO,4001,MULLINGAR,solar,4.99,True,53.5383686,-7.3716668,53.5,-7.4,+053.50_-0007.40
40202-1,40202,PV_CROSSFIEL,4021,MALLOW,solar,4.95,True,52.1431365,-8.6206886,52.1,-8.6,+052.10_-0008.60
40204-1,40204,MALLOW,4021,MALLOW,unknown,4.99,True,52.1431365,-8.6206886,52.1,-8.6,+052.10_-0008.60
40471-1,40471,W_LACKAN,4041,MOY,wind,6.0,True,54.1232614,-9.1879038,54.1,-9.200000000000001,+054.10_-0009.20
40771-1,40771,W_MEENTYCAT,4071,MEENTYCAT,wind,52.9,True,54.8676656,-7.842446,54.900000000000006,-7.800000000000001,+054.90_-0007.80
40772-2,40772,W_MEENTYCAT,4071,MEENTYCAT,wind,18.06,True,54.8676656,-7.842446,54.900000000000006,-7.800000000000001,+054.90_-0007.80
40773-3,40773,W_MEENTYCAT,4071,MEENTYCAT,wind,14.0,True,54.8676656,-7.842446,54.900000000000006,-7.800000000000001,+054.90_-0007.80
40871-1,40871,PV_KERDIFFST,4081,MONREAD,solar,4.0,True,53.2412035,-6.6456698,53.2,-6.6000000000000005,+053.20_-0006.60
40872-1,40872,PV_BODENSTOW,4081,MONREAD,solar,4.0,True,53.2412035,-6.6456698,53.2,-6.6000000000000005,+053.20_-0006.60
40971-1,40971,W_MULREAVY,4091,MULREAVY,wind,82.0,True,54.6644867,-7.9692346,54.7,-8.0,+054.70_-0008.00
40972-2,40972,W_CROAGHNAME,4091,MULREAVY,wind,4.25,True,54.6644867,-7.9692346,54.7,-8.0,+054.70_-0008.00
40973-1,40973,W_MEENADREEN,4091,MULREAVY,wind,3.6,True,54.6644867,-7.9692346,54.7,-8.0,+054.70_-0008.00
41271-1,41271,W_MULGEETH,4121,,wind,60.0,True,,,,,
42073-1,42073,PV_BROWNTOWN,4201,NEWBRIDGE,solar,12.0,True,53.1955872,-6.8355084,53.2,-6.800000000000001,+053.20_-0006.80
42271-1,42271,PV_MARTINSTO,4221,NAVAN,solar,4.999,True,53.6997602,-6.7064767,53.7,-6.7,+053.70_-0006.70
42272-1,42272,PV_FRIARSPAR,4221,NAVAN,solar,4.0,True,53.6997602,-6.7064767,53.7,-6.7,+053.70_-0006.70
42272-2,42272,PV_FRIARSPAR,4221,NAVAN,solar,2.1,True,53.6997602,-6.7064767,53.7,-6.7,+053.70_-0006.70
42273-1,42273,PV_KILKEELAN,4221,NAVAN,solar,4.0,True,53.6997602,-6.7064767,53.7,-6.7,+053.70_-0006.70
42273-2,42273,PV_KILKEELAN,4221,NAVAN,solar,1.35,True,53.6997602,-6.7064767,53.7,-6.7,+053.70_-0006.70
42471-1,42471,TEG_NWALL_1-,4242,NORTH WALL,unknown,31.24,False,53.3498314,-6.211276,53.300000000000004,-6.2,+053.30_-0006.20
42471-2,42471,TEG_NWALL_1-,4242,NORTH WALL,unknown,31.24,False,53.3498314,-6.211276,53.300000000000004,-6.2,+053.30_-0006.20
42471-3,42471,TEG_NWALL_1-,4242,NORTH WALL,unknown,31.24,False,53.3498314,-6.211276,53.300000000000004,-6.2,+053.30_-0006.20
42472-4,42472,TEG_NWALL_4-,4242,NORTH WALL,unknown,31.24,False,53.3498314,-6.211276,53.300000000000004,-6.2,+053.30_-0006.20
42472-5,42472,TEG_NWALL_4-,4242,NORTH WALL,unknown,31.24,False,53.3498314,-6.211276,53.300000000000004,-6.2,+053.30_-0006.20
42472-6,42472,TEG_NWALL_4-,4242,NORTH WALL,unknown,31.24,False,53.3498314,-6.211276,53.300000000000004,-6.2,+053.30_-0006.20
42672-2,42672,W_CURRAGHG,4261,NENAGH,wind,2.44,True,52.8610738,-8.1812103,52.900000000000006,-8.200000000000001,+052.90_-0008.20
42673-4,42673,W_TEMPLEDE,4261,NENAGH,wind,3.9,True,52.8610738,-8.1812103,52.900000000000006,-8.200000000000001,+052.90_-0008.20
42673-5,42673,W_TEMPLEDE,4261,NENAGH,wind,0.7,True,52.8610738,-8.1812103,52.900000000000006,-8.200000000000001,+052.90_-0008.20
42674-5,42674,W_CURRAGHGRA,4261,NENAGH,wind,2.55,True,52.8610738,-8.1812103,52.900000000000006,-8.200000000000001,+052.90_-0008.20
42675-1,42675,W_NENAGH,4261,NENAGH,wind,2.55,True,52.8610738,-8.1812103,52.900000000000006,-8.200000000000001,+052.90_-0008.20
42676-1,42676,W_NENAGH,4261,NENAGH,wind,2.55,True,52.8610738,-8.1812103,52.900000000000006,-8.200000000000001,+052.90_-0008.20
42677-1,42677,PV_LISBRIEN,4261,NENAGH,solar,4.0,True,52.8610738,-8.1812103,52.900000000000006,-8.200000000000001,+052.90_-0008.20
42871-1,42871,NANGOR,4281,NANGOR,unknown,8.0,False,53.3241021,-6.4356661,53.300000000000004,-6.4,+053.30_-0006.40
42872-1,42872,NANGOR,4281,NANGOR,unknown,5.4,False,53.3241021,-6.4356661,53.300000000000004,-6.4,+053.30_-0006.40
43271-1,43271,BS_KISH,4321,,biomass,104.0,False,,,,,
43671-DW,43671,W_KNOCKANEDE,4361,OUGHTRAGH,wind,9.0,True,52.136625,-9.6927788,52.1,-9.700000000000001,+052.10_-0009.70
43673-1,43673,PV_MAINE,4361,OUGHTRAGH,solar,4.0,True,52.136625,-9.6927788,52.1,-9.700000000000001,+052.10_-0009.70
43771-1,43771,W_BUNNYCONNE,4371,GLENREE,wind,28.0,True,54.1053454,-8.9893244,54.1,-9.0,+054.10_-0009.00
43774-2,43774,W_CARROWLEAG,4371,GLENREE,wind,34.15,True,54.1053454,-8.9893244,54.1,-9.0,+054.10_-0009.00
43971-1,43971,W_BS_PHILIPS,4391,PHILIPSTOWN,wind,50.0,True,53.2882569,-7.0878409,53.300000000000004,-7.1000000000000005,+053.30_-0007.10
43971-2,43971,W_BS_PHILIPS,4391,PHILIPSTOWN,wind,20.0,False,53.2882569,-7.0878409,53.300000000000004,-7.1000000000000005,+053.30_-0007.10
44071-1,44071,BIO_HUNTSTOW,4401,POPPINTREE,unknown,2.0,False,53.4059932,-6.2720237,53.400000000000006,-6.300000000000001,+053.40_-0006.30
44072-2,44072,BIO_HUNTSTOW,4401,POPPINTREE,unknown,2.0,False,53.4059932,-6.2720237,53.400000000000006,-6.300000000000001,+053.40_-0006.30
44471-1,44471,HY_POLLG1_4,4441,POLLAPHUCA,hydro,15.0,False,53.1208504,-6.5904682,53.1,-6.6000000000000005,+053.10_-0006.60
44471-2,44471,HY_POLLG1_4,4441,POLLAPHUCA,hydro,15.0,False,53.1208504,-6.5904682,53.1,-6.6000000000000005,+053.10_-0006.60
44471-4,44471,HY_POLLG1_4,4441,POLLAPHUCA,hydro,4.0,False,53.1208504,-6.5904682,53.1,-6.6000000000000005,+053.10_-0006.60
44703-1,44703,PBEGG_FLEX,4472,,unknown,63.5,False,,,,,
44736-1,44736,W_CODLING 1,44731,,wind,483.0,True,,,,,
44737-1,44737,W_CODLING 2,44732,,wind,483.0,True,,,,,
44738-1,44738,W_CODLING 3,44733,,wind,483.0,True,,,,,
44772-1,44772,BS_PBEGG_BES,4472,,biomass,75.0,False,,,,,
44805-1,44805,BIO_PORTLAO,4481,,unknown,1.065,False,,,,,
44806-1,44806,PV_PORTLAOIS,4481,,solar,4.0,True,,,,,
44871-1,44871,W_DOORAY,4481,,wind,45.001,True,,,,,
46503-1,46503,DUBLIN_WASTE,6371,WHITEBANK,unknown,2.5,False,53.3398123,-6.1996317,53.300000000000004,-6.2,+053.30_-0006.20
46511-1,46511,DUBLIN_WASTE,6371,WHITEBANK,unknown,61.0,False,53.3398123,-6.1996317,53.300000000000004,-6.2,+053.30_-0006.20
46771-1,46771,W_RAPPAREEHI,4671,,wind,90.0,True,,,,,
46772-1,46772,BS_RAPPAREEH,4671,,biomass,16.0,False,,,,,
46801-1,46801,PFIZER_ASKEA,4681,RATHKEALE,unknown,6.5,False,52.5436993,-8.9685536,52.5,-9.0,+052.50_-0009.00
46870-1,46870,W_CARRONS_1,4681,RATHKEALE,wind,4.99,True,52.5436993,-8.9685536,52.5,-9.0,+052.50_-0009.00
46873-1,46873,W_RATHCAHI,4681,RATHKEALE,wind,12.5,True,52.5436993,-8.9685536,52.5,-9.0,+052.50_-0009.00
46874-1,46874,W_GROUSEL,4681,RATHKEALE,wind,15.0,True,52.5436993,-8.9685536,52.5,-9.0,+052.50_-0009.00
47071-1,47071,PV_LISNAGEER,4701,RICHMOND,solar,4.0,True,53.743184,-7.857067,53.7,-7.9,+053.70_-0007.90
47072-1,47072,PV_CLEGGILL,4701,RICHMOND,solar,8.0,True,53.743184,-7.857067,53.7,-7.9,+053.70_-0007.90
47073-1,47073,W_LISANORE,4701,RICHMOND,wind,4.99,True,53.743184,-7.857067,53.7,-7.9,+053.70_-0007.90
47871-1,47871,W_RATRUSSAN,4781,RATRUSSAN,wind,48.0,True,54.0013256,-7.1060697,54.0,-7.1000000000000005,+054.00_-0007.10
47872-2,47872,W_MOUNTAIN_L,4781,RATRUSSAN,wind,24.8,True,54.0013256,-7.1060697,54.0,-7.1000000000000005,+054.00_-0007.10
47873-3,47873,W_MOUNTAIN_L,4781,RATRUSSAN,wind,5.82,True,54.0013256,-7.1060697,54.0,-7.1000000000000005,+054.00_-0007.10
47971-1,47971,PV_RATHNASKI,4791,RATHNASKILLO,solar,95.0,True,52.1571371,-7.4519341,52.2,-7.5,+052.20_-0007.50
49271-1,49271,SOUTHBANK,4922,,unknown,296.0,True,,,,,
49451-1,49451,TEG SHANNONB,4941,SHANNONBRIDG,unknown,38.75,True,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49451-2,49451,TEG SHANNONB,4941,SHANNONBRIDG,unknown,38.75,True,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49452-5,49452,TEG SHANNONB,4941,SHANNONBRIDG,unknown,38.75,True,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49452-6,49452,TEG SHANNONB,4941,SHANNONBRIDG,unknown,38.75,True,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49453-3,49453,TEG SHANNONB,4941,SHANNONBRIDG,unknown,38.75,True,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49453-4,49453,TEG SHANNONB,4941,SHANNONBRIDG,unknown,38.75,True,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49454-7,49454,TEG SHANNONB,4941,SHANNONBRIDG,unknown,38.75,True,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49454-8,49454,TEG SHANNONB,4941,SHANNONBRIDG,unknown,38.75,True,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49471-1,49471,BS_SHANNONBR,4942,SHANNONBRIDG,biomass,100.0,False,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49472-1,49472,BS_SHANNONBR,4942,SHANNONBRIDG,biomass,63.2,False,53.2710643,-8.0377635,53.300000000000004,-8.0,+053.30_-0008.00
49571-1,49571,W_LEITIR_G,4951,SALTHILL,wind,21.0,True,53.2741041,-9.0793907,53.300000000000004,-9.1,+053.30_-0009.10
49572-1,49572,W_INVERIN,4951,SALTHILL,wind,3.3,True,53.2741041,-9.0793907,53.300000000000004,-9.1,+053.30_-0009.10
49605-1,49605,W_HY_SHANKIL,4961,SHANKILL,wind,0.7,False,53.9987866,-7.2988808,54.0,-7.300000000000001,+054.00_-0007.30
49605-2,49605,W_HY_SHANKIL,4961,SHANKILL,wind,3.017,True,53.9987866,-7.2988808,54.0,-7.300000000000001,+054.00_-0007.30
49608-1,49608,W_CARRICKALL,4961,SHANKILL,wind,22.0,True,53.9987866,-7.2988808,54.0,-7.300000000000001,+054.00_-0007.30
49671-1,49671,PV_CARRICKAB,4961,SHANKILL,solar,4.0,True,53.9987866,-7.2988808,54.0,-7.300000000000001,+054.00_-0007.30
49672-2,49672,W_MOUNTAIN,4961,SHANKILL,wind,3.0,True,53.9987866,-7.2988808,54.0,-7.300000000000001,+054.00_-0007.30
49673-1,49673,PV_DRUMMAN,4961,SHANKILL,solar,7.0,True,53.9987866,-7.2988808,54.0,-7.300000000000001,+054.00_-0007.30
49771-1,49771,PV_SHANONAGH,4971,,solar,58.6,True,,,,,
49871-1,49871,W_TEMPLEHOUS,4981,SLIGO,wind,4.08,True,54.2412252,-8.4672217,54.2,-8.5,+054.20_-0008.50
49971-1,49971,W_SORNE_HILL,4991,SORNE HILL,wind,31.5,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49972-7,49972,W_SINGLE_TUR,4991,SORNE HILL,wind,2.3,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49973-2,49973,W_SORNE_HILL,4991,SORNE HILL,wind,7.4,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49974-6,49974,W_THREETR,4991,SORNE HILL,wind,4.25,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49975-4,49975,W_MEENKEER,4991,SORNE HILL,wind,4.2,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49976-3,49976,W_FLUGHLAND,4991,SORNE HILL,wind,9.2,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49977-1,49977,W_GLACKMORE_,4991,SORNE HILL,wind,0.6,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49978-2,49978,W_GLACKMORE_,4991,SORNE HILL,wind,1.4,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49979-3,49979,W_GLACKMORE_,4991,SORNE HILL,wind,0.3,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
49992-1,49992,W_CORVIN,4991,SORNE HILL,wind,2.1,True,55.1313547,-7.3684232,55.1,-7.4,+055.10_-0007.40
50024-1,50024,PV_BALLYCRIS,5001,SOMERSET,solar,4.0,True,53.2666198,-8.2305405,53.300000000000004,-8.200000000000001,+053.30_-0008.20
50071-1,50071,W_SONNAGH,5001,SOMERSET,wind,7.65,True,53.2666198,-8.2305405,53.300000000000004,-8.200000000000001,+053.30_-0008.20
50073-1,50073,PV_ARDNADOMA,5001,SOMERSET,solar,4.0,True,53.2666198,-8.2305405,53.300000000000004,-8.200000000000001,+053.30_-0008.20
50274-14,50274,PBEGG4,5022,SHELLYBANKS,unknown,150.0,False,53.3393833,-6.1864314,53.300000000000004,-6.2,+053.30_-0006.20
50275-15,50275,PBEGG5,5122,SHELLYBANKS,unknown,150.0,False,53.3393833,-6.1864314,53.300000000000004,-6.2,+053.30_-0006.20
50276-16,50276,PBEGG6,5222,SHELLYBANKSB,unknown,163.188,False,53.3393833,-6.1864314,53.300000000000004,-6.2,+053.30_-0006.20
50371-1,50371,BS_GARDNERSH,5031,STEPHENSTOWN,biomass,8.5,False,53.6013247,-6.1895932,53.6,-6.2,+053.60_-0006.20
50573-3,50573,SEAL_ROCK,5071,,unknown,81.0,True,,,,,
50574-4,50574,SEAL_ROCK,5051,,unknown,81.0,True,,,,,
50871-1,50871,W_STONESTOWN,5081,STONESTOWN,wind,105.0,True,53.2167596,-7.8364361,53.2,-7.800000000000001,+053.20_-0007.80
51475-1,51475,TEG TARB 5,5140,OLDPIER,unknown,48.0,True,52.5885022,-9.3662608,52.6,-9.4,+052.60_-0009.40
51476-1,51476,TEG TARB 6,5140,OLDPIER,unknown,48.0,True,52.5885022,-9.3662608,52.6,-9.4,+052.60_-0009.40
51477-1,51477,TEG TARB 7,5140,OLDPIER,unknown,48.0,True,52.5885022,-9.3662608,52.6,-9.4,+052.60_-0009.40
51478-1,51478,TARBG5,5142,TARBERT,unknown,296.0,True,52.5885022,-9.3662608,52.6,-9.4,+052.60_-0009.40
51771-CT,51771,TYNAGH,5172,TYNAGH,unknown,262.0,True,53.1671713,-8.3827087,53.2,-8.4,+053.20_-0008.40
51772-ST,51772,TYNAGH,5172,TYNAGH,unknown,142.0,True,53.1671713,-8.3827087,53.2,-8.4,+053.20_-0008.40
51871-1,51871,PV_SHANAGRAI,5181,TRABEG,solar,4.95,True,51.8827117,-8.4596882,51.900000000000006,-8.5,+051.90_-0008.50
51971-1,51971,W_CROAGHONAG,51911,,wind,91.2,True,,,,,
51972-1,51972,W_CROAGHONAG,51911,,wind,48.0,True,,,,,
52071-1,52071,TURLG1,5202,TURLOUGH HIL,unknown,73.0,True,53.0439505,-6.4061441,53.0,-6.4,+053.00_-0006.40
52072-2,52072,TURLG2,5202,TURLOUGH HIL,unknown,73.0,True,53.0439505,-6.4061441,53.0,-6.4,+053.00_-0006.40
52073-3,52073,TURLG3,5202,TURLOUGH HIL,unknown,73.0,True,53.0439505,-6.4061441,53.0,-6.4,+053.00_-0006.40
52074-4,52074,TURLG4,5202,TURLOUGH HIL,unknown,73.0,True,53.0439505,-6.4061441,53.0,-6.4,+053.00_-0006.40
52171-1,52171,PV_TIMAHOE N,5211,TIMAHOE,solar,70.0,True,53.3500291,-6.8626861,53.400000000000006,-6.9,+053.40_-0006.90
52271-1,52271,W_MOANMORE,5221,TULLABRACK,wind,12.6,True,52.6730693,-9.4791123,52.7,-9.5,+052.70_-0009.50
52476-1,52476,TAW_PEAK,5241,TAWNAGHMORE,unknown,52.3,True,54.1918026,-9.2178772,54.2,-9.200000000000001,+054.20_-0009.20
52477-1,52477,TAW_PEAK,5251,,unknown,52.3,True,,,,,
52479-2,52479,BIO_MAYO_REN,5251,,unknown,49.0,False,,,,,
52671-1,52671,W_BEALEHI,5261,TRIEN,wind,1.65,True,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
52672-2,52672,W_BEALEHI,5261,TRIEN,wind,1.3,True,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
52673-2,52673,W_TOURNAFU,5261,TRIEN,wind,7.5,True,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
52675-1,52675,W_KNOCKAWA,52610,TRIEN,wind,6.6,True,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
52675-4,52675,W_KNOCKAWA,52610,TRIEN,wind,22.5,True,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
52676-3,52676,W_TOURNAFU,52610,TRIEN,wind,17.2,True,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
52677-2,52677,W_BEALE_HILL,5261,TRIEN,wind,2.55,True,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
52678-1,52678,PV_SHANACOOL,5261,TRIEN,solar,4.0,True,52.4245772,-9.426115,52.400000000000006,-9.4,+052.40_-0009.40
52700-1,52700,W_GARRACUMME,5271,CAUTEEN,wind,36.9,True,52.5375573,-8.1938573,52.5,-8.200000000000001,+052.50_-0008.20
52771-1,52771,W_CAPPAGH_WH,5274,CAUTEEN,wind,49.08,True,52.5375573,-8.1938573,52.5,-8.200000000000001,+052.50_-0008.20
52773-1,52773,W_GLENOUGH,5274,CAUTEEN,wind,33.0,True,52.5375573,-8.1938573,52.5,-8.200000000000001,+052.50_-0008.20
52778-5,52778,W_HOLYFORD,5271,CAUTEEN,wind,9.0,True,52.5375573,-8.1938573,52.5,-8.200000000000001,+052.50_-0008.20
52871-1,52871,W_TURSILLA,5281,TRALEE,wind,15.0,True,52.2890467,-9.6740021,52.300000000000004,-9.700000000000001,+052.30_-0009.70
52872-2,52872,W_TURSILLA,5281,TRALEE,wind,6.8,True,52.2890467,-9.6740021,52.300000000000004,-9.700000000000001,+052.30_-0009.70
52873-3,52873,W_BEENAGEE,5281,TRALEE,wind,3.96,True,52.2890467,-9.6740021,52.300000000000004,-9.700000000000001,+052.30_-0009.70
52874-1,52874,PV_BALLYENAG,5281,TRALEE,solar,9.9,True,52.2890467,-9.6740021,52.300000000000004,-9.700000000000001,+052.30_-0009.70
52875-5,52875,W_MOUNTEA,5281,TRALEE,wind,5.1,True,52.2890467,-9.6740021,52.300000000000004,-9.700000000000001,+052.30_-0009.70
52876-6,52876,W_MOUNTEA,5281,TRALEE,wind,1.7,True,52.2890467,-9.6740021,52.300000000000004,-9.700000000000001,+052.30_-0009.70
52878-1,52878,W_BALLINCOLL,5281,TRALEE,wind,15.0,True,52.2890467,-9.6740021,52.300000000000004,-9.700000000000001,+052.30_-0009.70
52879-1,52879,PV_DROMROE,5281,TRALEE,solar,4.0,True,52.2890467,-9.6740021,52.300000000000004,-9.700000000000001,+052.30_-0009.70
52971-1,52971,PV_TULLABEG,5291,TULLABEG,solar,50.0,True,52.6126135,-6.3827622,52.6,-6.4,+052.60_-0006.40
52972-1,52972,PV TULLABEG,5291,TULLABEG,solar,105.0,True,52.6126135,-6.3827622,52.6,-6.4,+052.60_-0006.40
53071-XX,53071,THURLES STAT,5301,THURLES,unknown,0.0,False,52.6919962,-7.7642805,52.7,-7.800000000000001,+052.70_-0007.80
53201-1,53201,BIO_DERRYCLU,5321,THORNSBERRY,unknown,9.9,False,53.2949583,-7.4696537,53.300000000000004,-7.5,+053.30_-0007.50
53205-1,53205,PV_MUINAGH S,5321,THORNSBERRY,solar,4.0,True,53.2949583,-7.4696537,53.300000000000004,-7.5,+053.30_-0007.50
53205-2,53205,PV_MUINAGH S,5321,THORNSBERRY,solar,1.8,True,53.2949583,-7.4696537,53.300000000000004,-7.5,+053.30_-0007.50
53271-1,53271,PV_LEHINCH,5321,THORNSBERRY,solar,4.0,True,53.2949583,-7.4696537,53.300000000000004,-7.5,+053.30_-0007.50
53272-1,53272,PV_BALLYBOUG,5321,THORNSBERRY,solar,14.0,True,53.2949583,-7.4696537,53.300000000000004,-7.5,+053.30_-0007.50
53404-1,53404,TONROE,5341,TONROE,unknown,4.99,True,53.9098451,-8.5725217,53.900000000000006,-8.6,+053.90_-0008.60
53471-1,53471,W_LARGANH,5341,TONROE,wind,5.94,True,53.9098451,-8.5725217,53.900000000000006,-8.6,+053.90_-0008.60
53472-1,53472,W_ROOSKY,5341,TONROE,wind,3.6,True,53.9098451,-8.5725217,53.900000000000006,-8.6,+053.90_-0008.60
53473-1,53473,W_GRADYJOINE,5341,TONROE,wind,2.5,True,53.9098451,-8.5725217,53.900000000000006,-8.6,+053.90_-0008.60
53474-1,53474,W_BIOCORE,5341,TONROE,wind,1.5,False,53.9098451,-8.5725217,53.900000000000006,-8.6,+053.90_-0008.60
53571-1,53571,PV_TIMONEY,5351,,solar,66.56,True,,,,,
53571-2,53571,PV_TIMONEY,5351,,solar,90.0,True,,,,,
53671-1,53671,W_CROCKAHE,5361,TRILLICK,wind,5.0,True,55.1127756,-7.4186417,55.1,-7.4,+055.10_-0007.40
53672-2,53672,W_DRUMLOUG,5361,TRILLICK,wind,4.8,True,55.1127756,-7.4186417,55.1,-7.4,+055.10_-0007.40
53673-3,53673,W_BEAMHIL,5361,TRILLICK,wind,14.0,True,55.1127756,-7.4186417,55.1,-7.4,+055.10_-0007.40
53674-4,53674,W_DRUMLOUG,5361,TRILLICK,wind,9.99,True,55.1127756,-7.4186417,55.1,-7.4,+055.10_-0007.40
53871-1,53871,W_SLIEVERA,5381,TIPPERARY,wind,3.0,True,52.4722096,-8.0672001,52.5,-8.1,+052.50_-0008.10
53871-2,53871,W_SLIEVERA,5381,TIPPERARY,wind,1.6,True,52.4722096,-8.0672001,52.5,-8.1,+052.50_-0008.10
53872-1,53872,PV_BALLINALA,5381,TIPPERARY,solar,4.0,True,52.4722096,-8.0672001,52.5,-8.1,+052.50_-0008.10
54471-1,54471,W_RAHORA,5441,WATERFORD,wind,4.25,True,52.2633036,-7.1249367,52.300000000000004,-7.1000000000000005,+052.30_-0007.10
54472-1,54472,W_BALLYMAR,5441,WATERFORD,wind,6.0,True,52.2633036,-7.1249367,52.300000000000004,-7.1000000000000005,+052.30_-0007.10
54473-1,54473,PV_CURRAGHMA,5441,WATERFORD,solar,3.99,True,52.2633036,-7.1249367,52.300000000000004,-7.1000000000000005,+052.30_-0007.10
54474-1,54474,PV_FARRANMAC,5441,WATERFORD,solar,6.0,True,52.2633036,-7.1249367,52.300000000000004,-7.1000000000000005,+052.30_-0007.10
54513-1,54513,BS_ROSSPILE,5451,ROSSPILE,biomass,100.0,False,52.3018955,-6.7423279,52.300000000000004,-6.7,+052.30_-0006.70
54571-1,54571,PV_ROSSPILE,5451,ROSSPILE,solar,95.0,True,52.3018955,-6.7423279,52.300000000000004,-6.7,+052.30_-0006.70
54630-1,54630,EASTWEST,54630,EASTWEST,unknown,500.0,True,53.4712157,-6.5675597,53.5,-6.6000000000000005,+053.50_-0006.60
